id,created_at,text
778650777028100096,2016-09-21 17:43:06,b'RT @smallbusiness: Wow! 1 TB SD memory card for professional photographers and videographers https://t.co/Sg1bpwQjlV https://t.co/khAWJHzjzl'
778398592197357568,2016-09-21 01:01:00,"b""RT @Tennessean: #BREAKING Nashville gives final approval of Google Fiber 'One Touch' plan. https://t.co/6SXao9WTfT"""
777880432767541248,2016-09-19 14:42:02,b'For my #Nashville friends. https://t.co/BIIM91wrYB'
777604845037584384,2016-09-18 20:26:56,b'I am a happy person whenever my hometown NFL team wins. Today is a good day. #TennesseeTitans #Titans #Nashville'
777332104946298880,2016-09-18 02:23:10,"b'Best words a loved one can hear: ""All of the injured were expected to survive, the FDNY added.""'"
777192622716776448,2016-09-17 17:08:55,b'For my #Nashville friends who seem to be panicking over a #GasShortage ... https://t.co/0BhAsfaDSq'
776469577555410944,2016-09-15 17:15:48,b'\xe2\x80\x9cWhy Silicon Valley is all wrong about Apple\xe2\x80\x99s AirPods\xe2\x80\x9d by @chrismessina (inventor of #hashtag) https://t.co/2IRivWhrCE'
776428490446868480,2016-09-15 14:32:32,"b'At 236 lbs, Trump would be 3rd heaviest President. 1 Taft (340)  2 Cleveland (280) source: https://t.co/27ky64EaMc https://t.co/5S6HMa5Hu6'"
776165922683949056,2016-09-14 21:09:11,"b'RT @smallbusiness: Even great entrepreneurs are afraid of failing, but they\xe2\x80\x99re more afraid of failing to try. https://t.co/UAFwy1HDJc https\xe2\x80\xa6'"
775817574072381440,2016-09-13 22:04:58,b'RT @smallbusiness: OfferUp investors think Craigslist is ready to be disrupted. | Analysis by @smallbizlabs https://t.co/7HfyTV9xLc https:/\xe2\x80\xa6'
775089306817982464,2016-09-11 21:51:05,b'RT @smallbusiness: A Tribute to the Small Businesses of 9/11/2001. \nhttps://t.co/v0elycNnCh https://t.co/ZKtHzcKsbR'
774954980893609984,2016-09-11 12:57:20,b'Biking this a.m. to River Front park in #Nashville for final event of #MarineWeek #SemperFi'
774670977833771008,2016-09-10 18:08:48,"b'@mkelley Funny, it works that way'"
773995915145338881,2016-09-08 21:26:20,"b""Clinton rips into Trump's infatuation with Putin. | Not that it matters, but it's a mystery to me, also.\nhttps://t.co/B6yLqJ9sxi"""
773126654000529409,2016-09-06 11:52:12,b'RT @smallbusiness: Sept is Preparedness Month: 7 Ways to ready your business for a disaster #NatlPrep https://t.co/wufIqX6zRh https://t.co/\xe2\x80\xa6'
771742835251015680,2016-09-02 16:13:24,"b""This week's Idea Email from @hammockinc: Learn what metrics mean before you ignore them. https://t.co/uVxw7PQtkC https://t.co/VzgFrSr7uk"""
771713510954893316,2016-09-02 14:16:53,b'RT @smallbusiness: Lots of interesting facts and stats about U.S. Labor Day and how we work. #LaborDay https://t.co/KaPKNIdJaH https://t.co\xe2\x80\xa6'
771081287981371392,2016-08-31 20:24:39,"b""Here's the key to making a great presentation (and it's simple) https://t.co/KMHDVBxdmD https://t.co/4fibG5GJoH"""
770262024408408065,2016-08-29 14:09:12,b'RT @smallbusiness: Peter Drucker on why creating customers is the foundation of a successful business. https://t.co/RruxZUjU9t https://t.co\xe2\x80\xa6'
770089502345953287,2016-08-29 02:43:39,b'Not a spoiler: John Turturro a lock for Emmy.  #TheNightOf'
769624808984309764,2016-08-27 19:57:08,"b'Earlier today, enjoyed a bus/walk/bike transportation triathlon with #Nashville @MayorMeganBarry #NMotion2016 https://t.co/j8pKfXSCP5'"
769296121097224193,2016-08-26 22:11:02,"b'@BeckyMcCray Fly cars would be good for living rural, working urban.'"
769214295917916160,2016-08-26 16:45:54,b'RT @smallbusiness: How to overcome procrastination and find focus https://t.co/pnZ2qJ35Uj https://t.co/dbpl6XZYJC'
